age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,response,predicted_probability,predicted_response
30,admin.,single,Tertiary_Education,no,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7244979631389555,1
55,admin.,divorced,Tertiary_Education,no,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7068396666904229,1
40,technician,married,professional.course,yes,no,cellular,apr,thu,2,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.700804109604076,1
28,admin.,married,Tertiary_Education,no,no,cellular,apr,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.7375496417487333,1
58,retired,divorced,Tertiary_Education,no,no,cellular,apr,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,0,0.7391211254540422,1
38,admin.,single,Tertiary_Education,yes,yes,cellular,apr,thu,2,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.701708675741158,1
47,admin.,married,Tertiary_Education,yes,yes,cellular,apr,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,0,0.7249578677517561,1
40,self-employed,single,Tertiary_Education,yes,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7066438648486896,1
34,admin.,single,professional.course,no,no,cellular,apr,thu,2,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7027850856833985,1
44,technician,single,professional.course,no,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7041999214985581,1
24,technician,single,Tertiary_Education,yes,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.70756704183126,1
49,technician,single,Tertiary_Education,yes,no,cellular,apr,thu,2,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7016899406284418,1
38,admin.,single,Tertiary_Education,yes,no,cellular,apr,thu,2,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7087988736228469,1
25,student,single,Tertiary_Education,no,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7201987199316896,1
34,technician,married,Tertiary_Education,yes,no,cellular,apr,thu,2,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,0,0.7139901650183369,1
38,admin.,single,Tertiary_Education,yes,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7172924887500766,1
30,admin.,single,Tertiary_Education,yes,no,cellular,apr,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.7490077489182798,1
40,self-employed,single,Tertiary_Education,yes,yes,cellular,apr,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.7333202091404495,1
30,admin.,married,Tertiary_Education,no,no,cellular,apr,thu,1,contacted_first_time,never_contacted,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7042937905033055,1
57,retired,married,Tertiary_Education,yes,no,cellular,apr,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.8,93.075,-47.1,1.365,5099.1,0,0.7314188497380086,1
60,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,3,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,1,0.7894882632108833,1
29,admin.,single,Secondary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7671737160919448,1
32,technician,married,professional.course,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7533499204202831,1
45,unemployed,married,Primary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7419566500847933,1
35,blue-collar,single,professional.course,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7630116753618615,1
35,blue-collar,single,professional.course,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7556915170941252,1
46,admin.,divorced,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7738032749644781,1
24,student,single,Secondary_Education,no,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.721479051267047,1
32,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,1,0.7239745636401362,1
27,admin.,single,Tertiary_Education,yes,yes,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7834334625130519,1
37,entrepreneur,married,Primary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7372410149429552,1
36,unemployed,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,1,0.8097322384885752,1
36,technician,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7832380347902919,1
33,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7727718573590873,1
52,admin.,single,Tertiary_Education,no,yes,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7923457991330674,1
29,admin.,married,Secondary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7490150089683172,1
36,technician,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.765949989501857,1
29,admin.,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7893414092358383,1
41,admin.,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.780458120069972,1
22,student,single,Primary_Education,yes,no,cellular,jun,mon,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,0,0.7914418004303314,1
58,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7750943561014374,1
25,technician,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7232353326995024,1
57,retired,married,professional.course,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7542825718580874,1
52,admin.,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7913649535581739,1
28,admin.,single,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,1,0.7504951802738389,1
28,admin.,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7892531035034999,1
47,management,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7697941332141298,1
41,technician,married,Tertiary_Education,yes,yes,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7526160886266736,1
31,services,married,Primary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7383821827909389,1
31,services,married,Primary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7305698980371994,1
31,services,married,Primary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7305698980371994,1
36,technician,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,0,0.8009348137411038,1
30,blue-collar,married,Primary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7316723332004033,1
57,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7676804205958024,1
39,admin.,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7802761062257367,1
27,admin.,married,Tertiary_Education,unknown,unknown,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7232863030970473,1
59,retired,married,professional.course,yes,yes,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7558481515148087,1
32,technician,single,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7896096055662831,1
57,blue-collar,divorced,Primary_Education,no,no,cellular,jun,mon,1,contacted_after_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,0,0.7513519789680471,1
33,admin.,married,Tertiary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7725167352556676,1
37,admin.,married,Tertiary_Education,yes,yes,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7596077286595508,1
45,blue-collar,married,Primary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7250348535210991,1
24,student,single,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7924216351647129,1
65,retired,married,Primary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7582259758316573,1
33,services,single,Secondary_Education,no,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7070805196552288,1
65,housemaid,married,Primary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7433988010279641,1
30,technician,single,Primary_Education,no,no,cellular,jun,mon,1,contacted_after_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,0,0.7823781062409066,1
49,management,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7699822704005214,1
49,management,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7127781041930822,1
49,management,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7628104906679949,1
44,housemaid,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7243544260454612,1
34,admin.,single,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7963564911203975,1
34,admin.,single,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7510912669281856,1
24,blue-collar,single,Primary_Education,unknown,unknown,cellular,jun,mon,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,0,0.7728807483116559,1
31,blue-collar,married,Primary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7238408024428152,1
55,admin.,married,Secondary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7590050167961073,1
70,management,single,Primary_Education,no,no,cellular,jun,mon,2,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7081343534304837,1
38,blue-collar,divorced,Tertiary_Education,yes,yes,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7353612301058378,1
27,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7648273520045237,1
43,admin.,married,Secondary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7504098966729837,1
21,student,single,Secondary_Education,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7554470950653123,1
36,admin.,married,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,1,0.8072419114898177,1
31,technician,married,unknown,yes,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7033244483581607,1
56,retired,divorced,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.266,5076.2,0,0.8013814428682099,1
27,technician,married,professional.course,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7528562716194808,1
29,admin.,single,Tertiary_Education,no,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7959255997477341,1
36,unemployed,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7157500699472161,1
49,management,married,Tertiary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7625476209743225,1
45,unemployed,married,Primary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7416784953671656,1
36,self-employed,married,Tertiary_Education,no,yes,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,1,0.7149085864060225,1
32,admin.,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7896061636564495,1
47,management,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.76261829595689,1
58,retired,divorced,professional.course,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7618065682716745,1
28,student,single,Secondary_Education,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7561331207718469,1
37,services,single,Secondary_Education,yes,no,cellular,jun,mon,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7348787862620993,1
28,self-employed,single,Tertiary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.780054416305727,1
34,blue-collar,married,Secondary_Education,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7163569556712654,1
65,housemaid,married,Primary_Education,no,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7433988010279641,1
70,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7762031536201774,1
31,admin.,single,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.789517939312248,1
28,self-employed,single,Tertiary_Education,yes,yes,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7670651065945631,1
55,retired,divorced,Tertiary_Education,yes,no,cellular,jun,mon,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7660970187423833,1
32,blue-collar,unknown,Primary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.7302156370366256,1
39,admin.,married,Tertiary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,less_than_3_times,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.724716705074391,1
43,admin.,married,Secondary_Education,yes,no,cellular,jun,mon,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.7504098966729837,1
25,admin.,single,Tertiary_Education,yes,no,cellular,jun,tue,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.810688288970773,1
53,services,married,unknown,yes,no,cellular,jun,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.7785399568086458,1
26,technician,single,professional.course,yes,no,cellular,jun,tue,2,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.963,-40.8,1.262,5076.2,1,0.8197396746179294,1
28,management,married,Primary_Education,no,yes,cellular,jun,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.7700845085217389,1
52,unknown,married,professional.course,yes,no,cellular,jun,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.7850923617587355,1
37,technician,single,Tertiary_Education,yes,no,cellular,jun,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.8118893187252031,1
67,admin.,married,Primary_Education,no,no,cellular,jun,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1,0.790506535804143,1
